,drive.current_mean_15_len_10_shift,drive.current_mean_45_len_10_shift,drive.current_min_45_len_5_shift,drive.current_max_90_len_5_shift,raw_mix.consumption_mean_15_len_10_shift,raw_mix.consumption_min_45_len_5_shift,raw_mix.consumption_mean_300_len_30_shift,raw_mix.moisture_avg_mean_60_len_15_shift,temp.out_mean_25_len_5_shift,temp.inlet_mean_25_len_5_shift,temp.out_min_25_len_5_shift,temp.inlet_max_30_len_5_shift,raw_mix.lab.measure.sito_009
243,54.105140209198,52.23346892647121,49.07600402832031,57.88250732421875,249.8402427037557,233.08332010904948,238.13604641581648,21.9773389472336,93.04412753765399,500.34698368952826,87.59889221191406,506.757080078125,18.9
244,89.7903208732605,80.90391847361688,55.37014389038086,101.37461853027344,252.02778256734211,246.84073840468852,240.33827232802693,21.97739791870117,95.30323615440956,487.03938762958234,92.86495971679688,491.30609130859375,18.7
245,80.20145416259766,82.05685806274414,59.8393669128418,97.68814086914062,259.7336329481337,257.59633076985676,248.70245809004123,21.99659919738769,92.07816314697266,495.0787024864784,88.81414031982422,505.8890380859375,20.8
246,80.75083684921265,80.20187908670177,64.99203491210938,97.18675994873048,263.178508122762,261.20164896647134,257.42792397858,21.99659919738769,91.68866201547476,491.8669820932242,87.9027099609375,501.20166015625,21.2
247,81.07425737380981,81.37784742272419,74.21784973144531,89.66529083251953,266.1200631459554,263.982182820638,263.2689334161063,22.015798568725582,92.09763835026668,498.7110795241136,87.09254455566406,504.5001831054688,19.1
248,81.14656829833984,81.86468605373217,65.06565856933594,95.85238647460938,270.59524574279783,264.8324259440104,266.4786232367622,22.614999771118164,91.62244708721454,499.49898587740387,85.3709487915039,503.9793701171875,18.0
249,74.48925113677979,74.54964115308678,41.66168594360352,92.18133544921876,249.98543967452284,224.76570638020834,263.6020962276055,22.619563399768268,106.52867126464844,464.4839125413161,82.02902221679688,497.7295227050781,16.4
250,82.75256252288818,87.0443171625552,75.5704345703125,97.94581604003906,229.78091634114583,227.06175537109374,250.0738473299459,22.670621277856046,103.44771370520958,454.86878849909857,93.8776626586914,462.6610412597656,20.6
251,78.73964262008667,78.64804981065834,43.95509719848633,104.31369018554688,233.24659590404403,228.4420510187641,238.86222601127287,22.66948149634189,95.16691002478966,403.8151526817909,84.25697326660156,449.1197509765625,23.7
252,51.08583974838257,67.93077734242316,43.19388198852539,91.60285949707033,254.5094439323178,253.5132262767941,240.545961412823,22.6713348763888,129.2089975797213,294.7903374892015,92.45987701416016,485.7507019042969,20.8
253,74.39887475967407,62.761323514192,44.33039474487305,87.71434783935547,269.9334420522054,268.5346740722656,252.14900572643103,22.666199949921154,91.01871930635892,483.6674159123347,86.88999938964844,490.7852783203125,21.0
254,78.52070474624634,76.8799358865489,60.94282531738281,92.5361328125,266.6591656366984,265.00287170410155,265.09172335235877,23.192766220843204,90.07612551175632,484.6289320725661,85.67475891113281,492.0005187988281,17.0
